date,salesperson,lead_name,segment,region,target_close,forecasted_monthly_revenue,opportunity_stage,weighted_revenue,closed_opportunity,active_opportunity,latest_status_entry
2016-09-18,Jennifer Weidman,US_Startup_178,Startup,US,2016-10-30,466866,Lead,46687,FALSE,FALSE,FALSE
2016-09-18,Walter Landfair,APAC_Enterprise_211,Enterprise,APAC,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,James Swanger,US_SMB_1580,SMB,US,2016-10-21,126407,Lead,12641,FALSE,FALSE,FALSE
2016-09-18,James Swanger,US_Enterprise_204,Enterprise,US,2016-11-28,539926,Prospect,107985,FALSE,FALSE,FALSE
2016-09-18,Anne Smith,US_Startup_1092,Startup,US,2016-10-19,676890,Lead,67689,FALSE,FALSE,TRUE
2016-09-18,James Swanger,US_SMB_2393,SMB,US,2016-10-22,78084,Lead,7808,FALSE,FALSE,FALSE
2016-09-18,Victor Burk,EMEA_SMB_130,SMB,EMEA,2016-10-27,103551,Lead,10355,FALSE,FALSE,FALSE
2016-09-18,Victor Burk,EMEA_SMB_500,SMB,EMEA,2016-10-30,89411,Lead,8941,FALSE,FALSE,FALSE
2016-09-18,Gerri Hinds,US_Startup_1002,Startup,US,2016-10-24,499455,Lead,49945,FALSE,FALSE,FALSE
2016-09-18,Walter Landfair,APAC_Enterprise_10,Enterprise,APAC,2017-01-12,223209,Contracting,178567,FALSE,TRUE,TRUE
2016-09-18,David King,EMEA_SMB_797,SMB,EMEA,2016-10-26,88467,Lead,8847,FALSE,FALSE,FALSE
2016-09-18,Victor Burk,EMEA_SMB_772,SMB,EMEA,2016-11-07,113407,Lead,11341,FALSE,FALSE,FALSE
2016-09-18,Jennifer Weidman,US_SMB_185,SMB,US,2016-09-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-18,Victor Burk,EMEA_SMB_913,SMB,EMEA,2016-10-30,128180,Lead,12818,FALSE,FALSE,FALSE
2016-09-18,James Swanger,US_Startup_1184,Startup,US,2016-10-11,650289,Lead,65029,FALSE,FALSE,FALSE
2016-09-18,Jennifer Weidman,US_SMB_864,SMB,US,2016-10-27,128321,Lead,12832,FALSE,FALSE,FALSE
2016-09-19,David King,EMEA_SMB_598,SMB,EMEA,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,Gerri Hinds,US_SMB_316,SMB,US,2016-11-11,136639,Lead,13664,FALSE,FALSE,FALSE
2016-09-19,David King,EMEA_SMB_252,SMB,EMEA,2016-11-08,40848,Lead,4085,FALSE,FALSE,FALSE
2016-09-19,David King,EMEA_SMB_644,SMB,EMEA,2016-10-06,107814,Lead,10781,FALSE,FALSE,TRUE
2016-09-19,James Swanger,US_SMB_2437,SMB,US,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,Gerri Hinds,US_SMB_3094,SMB,US,2016-10-08,124042,Lead,12404,FALSE,FALSE,FALSE
2016-09-19,Walter Landfair,APAC_Startup_132,Startup,APAC,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,Anne Smith,US_Enterprise_79,Enterprise,US,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,James Swanger,US_Startup_383,Startup,US,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,David King,EMEA_SMB_409,SMB,EMEA,2016-11-15,135211,Lead,13521,FALSE,FALSE,FALSE
2016-09-19,James Swanger,US_SMB_277,SMB,US,2016-10-07,127410,Lead,12741,FALSE,FALSE,FALSE
2016-09-19,Gerri Hinds,US_Startup_97,Startup,US,2016-10-22,689520,Lead,68952,FALSE,FALSE,FALSE
2016-09-19,Anne Smith,US_Startup_540,Startup,US,2016-09-19,389683,Closed Won,389683,TRUE,FALSE,TRUE
2016-09-19,Jennifer Weidman,US_SMB_1693,SMB,US,2016-10-24,131280,Lead,13128,FALSE,FALSE,FALSE
2016-09-19,Anne Smith,US_SMB_782,SMB,US,2016-10-08,84544,Lead,8454,FALSE,FALSE,FALSE
2016-09-19,Jennifer Weidman,US_SMB_1264,SMB,US,2016-11-03,129193,Prospect,25839,FALSE,FALSE,FALSE
2016-09-19,James Swanger,US_SMB_82,SMB,US,2016-11-01,174318,Lead,17432,FALSE,FALSE,FALSE
2016-09-19,James Swanger,US_SMB_3070,SMB,US,2016-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-19,Victor Burk,EMEA_SMB_909,SMB,EMEA,2016-11-06,74153,Lead,7415,FALSE,FALSE,FALSE
2016-09-19,Gerri Hinds,US_Startup_1100,Startup,US,2016-11-05,629761,Lead,62976,FALSE,FALSE,FALSE
2016-09-19,Anne Smith,US_SMB_1472,SMB,US,2016-10-23,115292,Lead,11529,FALSE,FALSE,FALSE
2016-09-20,James Swanger,US_Enterprise_93,Enterprise,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Gerri Hinds,US_Enterprise_1339,Enterprise,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Anne Smith,US_Enterprise_388,Enterprise,US,2016-12-22,476111,Lead,47611,FALSE,FALSE,FALSE
2016-09-20,James Swanger,US_Startup_1162,Startup,US,2016-10-10,424870,Lead,42487,FALSE,FALSE,FALSE
2016-09-20,David King,EMEA_Enterprise_127,Enterprise,EMEA,2016-11-18,310080,Qualified,155040,FALSE,FALSE,FALSE
2016-09-20,James Swanger,US_Startup_223,Startup,US,2016-11-02,611212,Lead,61121,FALSE,FALSE,FALSE
2016-09-20,Gerri Hinds,US_Startup_477,Startup,US,2016-10-16,551424,Prospect,110285,FALSE,FALSE,TRUE
2016-09-20,Victor Burk,EMEA_SMB_702,SMB,EMEA,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Jennifer Weidman,US_Enterprise_406,Enterprise,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Walter Landfair,APAC_Enterprise_245,Enterprise,APAC,2017-04-16,475719,Lead,47572,FALSE,TRUE,TRUE
2016-09-20,Anne Smith,US_Enterprise_924,Enterprise,US,2016-11-17,405666,Prospect,81133,FALSE,FALSE,FALSE
2016-09-20,Anne Smith,US_SMB_1279,SMB,US,2016-10-28,101250,Lead,10125,FALSE,FALSE,FALSE
2016-09-20,Walter Landfair,APAC_Enterprise_382,Enterprise,APAC,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Walter Landfair,APAC_Enterprise_30,Enterprise,APAC,2016-10-31,486149,Qualified,243074,FALSE,FALSE,FALSE
2016-09-20,James Swanger,US_SMB_968,SMB,US,2016-10-28,126478,Lead,12648,FALSE,TRUE,TRUE
2016-09-20,Walter Landfair,APAC_Startup_118,Startup,APAC,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Gerri Hinds,US_Startup_646,Startup,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Jennifer Weidman,US_SMB_1555,SMB,US,2016-09-20,41156,Closed Won,41156,TRUE,FALSE,TRUE
2016-09-20,Gerri Hinds,US_Enterprise_813,Enterprise,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Jennifer Weidman,US_SMB_2856,SMB,US,2016-10-15,122929,Lead,12293,FALSE,FALSE,FALSE
2016-09-20,Jennifer Weidman,US_SMB_1597,SMB,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Gerri Hinds,US_Startup_311,Startup,US,2016-09-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-20,Walter Landfair,APAC_SMB_144,SMB,APAC,2016-12-03,62192,Qualified,31096,FALSE,TRUE,FALSE
2016-09-20,Jennifer Weidman,US_SMB_1401,SMB,US,2016-10-26,89037,Lead,8904,FALSE,FALSE,FALSE
2016-09-20,James Swanger,US_Enterprise_874,Enterprise,US,2016-12-17,506882,Lead,50688,FALSE,FALSE,FALSE
2016-09-21,Anne Smith,US_SMB_1603,SMB,US,2016-11-18,105749,Lead,10575,FALSE,TRUE,FALSE
2016-09-21,Gerri Hinds,US_SMB_680,SMB,US,2016-11-03,142695,Lead,14270,FALSE,FALSE,FALSE
2016-09-21,David King,EMEA_Enterprise_816,Enterprise,EMEA,2017-02-01,355217,Lead,35522,FALSE,FALSE,FALSE
2016-09-21,Victor Burk,EMEA_Enterprise_846,Enterprise,EMEA,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Walter Landfair,APAC_Enterprise_368,Enterprise,APAC,2017-04-17,507796,Lead,50780,FALSE,TRUE,TRUE
2016-09-21,Jennifer Weidman,US_SMB_1286,SMB,US,2016-10-14,89074,Lead,8907,FALSE,FALSE,FALSE
2016-09-21,Anne Smith,US_Startup_1163,Startup,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,James Swanger,US_SMB_894,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Gerri Hinds,US_Enterprise_961,Enterprise,US,2017-01-05,377070,Lead,37707,FALSE,FALSE,FALSE
2016-09-21,David King,EMEA_SMB_581,SMB,EMEA,2016-11-06,111076,Lead,11108,FALSE,FALSE,FALSE
2016-09-21,Jennifer Weidman,US_SMB_2597,SMB,US,2016-10-16,63118,Contracting,50495,FALSE,FALSE,FALSE
2016-09-21,James Swanger,US_SMB_2923,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Anne Smith,US_SMB_218,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Walter Landfair,APAC_Enterprise_422,Enterprise,APAC,2017-01-21,435561,Prospect,87112,FALSE,FALSE,FALSE
2016-09-21,Walter Landfair,APAC_Enterprise_50,Enterprise,APAC,2017-02-22,382460,Prospect,76492,FALSE,TRUE,FALSE
2016-09-21,Walter Landfair,APAC_Enterprise_227,Enterprise,APAC,2017-01-17,351260,Lead,35126,FALSE,TRUE,FALSE
2016-09-21,Walter Landfair,APAC_Enterprise_635,Enterprise,APAC,2017-04-29,443486,Prospect,88697,FALSE,FALSE,FALSE
2016-09-21,Jennifer Weidman,US_SMB_2238,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Gerri Hinds,US_SMB_2776,SMB,US,2016-11-09,111491,Lead,11149,FALSE,FALSE,FALSE
2016-09-21,Victor Burk,EMEA_Enterprise_621,Enterprise,EMEA,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Jennifer Weidman,US_Enterprise_168,Enterprise,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Jennifer Weidman,US_SMB_3098,SMB,US,2016-10-19,63949,Qualified,31974,FALSE,FALSE,FALSE
2016-09-21,Anne Smith,US_SMB_1594,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Gerri Hinds,US_SMB_3012,SMB,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Jennifer Weidman,US_Enterprise_1209,Enterprise,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Jennifer Weidman,US_SMB_2253,SMB,US,2016-11-11,120365,Prospect,24073,FALSE,FALSE,FALSE
2016-09-21,Gerri Hinds,US_SMB_2697,SMB,US,2016-11-06,83153,Lead,8315,FALSE,FALSE,FALSE
2016-09-21,Jennifer Weidman,US_Startup_656,Startup,US,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-21,Walter Landfair,APAC_Enterprise_532,Enterprise,APAC,2016-09-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Jennifer Weidman,US_Enterprise_573,Enterprise,US,2016-12-24,280828,Lead,28083,FALSE,FALSE,FALSE
2016-09-22,James Swanger,US_Enterprise_437,Enterprise,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,David King,EMEA_SMB_857,SMB,EMEA,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Anne Smith,US_SMB_2594,SMB,US,2016-10-26,73964,Qualified,36982,FALSE,FALSE,FALSE
2016-09-22,James Swanger,US_SMB_2359,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Victor Burk,EMEA_SMB_149,SMB,EMEA,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Anne Smith,US_SMB_1385,SMB,US,2016-10-14,102653,Lead,10265,FALSE,FALSE,FALSE
2016-09-22,Gerri Hinds,US_SMB_717,SMB,US,2016-11-09,139490,Lead,13949,FALSE,FALSE,FALSE
2016-09-22,Jennifer Weidman,US_Enterprise_1263,Enterprise,US,2016-12-11,424465,Lead,42447,FALSE,FALSE,FALSE
2016-09-22,Jennifer Weidman,US_Enterprise_1353,Enterprise,US,2017-01-31,374982,Lead,37498,FALSE,FALSE,FALSE
2016-09-22,James Swanger,US_SMB_1964,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Jennifer Weidman,US_SMB_2735,SMB,US,2016-10-20,104100,Lead,10410,FALSE,FALSE,FALSE
2016-09-22,James Swanger,US_SMB_1909,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Walter Landfair,APAC_Enterprise_632,Enterprise,APAC,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Anne Smith,US_SMB_126,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Anne Smith,US_SMB_1134,SMB,US,2016-10-28,135662,Lead,13566,FALSE,FALSE,FALSE
2016-09-22,Jennifer Weidman,US_SMB_2006,SMB,US,2016-10-12,142904,Prospect,28581,FALSE,FALSE,TRUE
2016-09-22,Gerri Hinds,US_Startup_798,Startup,US,2016-10-17,740005,Prospect,148001,FALSE,FALSE,FALSE
2016-09-22,Victor Burk,EMEA_SMB_610,SMB,EMEA,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Walter Landfair,APAC_Startup_65,Startup,APAC,2016-12-02,543736,Lead,54374,FALSE,FALSE,FALSE
2016-09-22,Victor Burk,EMEA_SMB_1306,SMB,EMEA,2016-11-05,61194,Lead,6119,FALSE,FALSE,FALSE
2016-09-22,Walter Landfair,APAC_Startup_60,Startup,APAC,2016-11-24,623495,Prospect,124699,FALSE,FALSE,FALSE
2016-09-22,Gerri Hinds,US_SMB_1584,SMB,US,2016-10-24,97931,Lead,9793,FALSE,FALSE,FALSE
2016-09-22,David King,EMEA_SMB_447,SMB,EMEA,2016-12-07,96011,Lead,9601,FALSE,FALSE,FALSE
2016-09-22,Anne Smith,US_SMB_2374,SMB,US,2016-09-22,55181,Closed Won,55181,TRUE,FALSE,TRUE
2016-09-22,Victor Burk,EMEA_SMB_1195,SMB,EMEA,2016-11-21,101669,Lead,10167,FALSE,FALSE,FALSE
2016-09-22,Gerri Hinds,US_SMB_1568,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,Gerri Hinds,US_SMB_2293,SMB,US,2016-10-25,100255,Lead,10025,FALSE,FALSE,FALSE
2016-09-22,Gerri Hinds,US_SMB_2695,SMB,US,2016-09-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-22,David King,EMEA_SMB_146,SMB,EMEA,2016-11-01,95776,Prospect,19155,FALSE,FALSE,FALSE
2016-09-23,Walter Landfair,APAC_Enterprise_268,Enterprise,APAC,2017-01-03,443211,Prospect,88642,FALSE,FALSE,FALSE
2016-09-23,Anne Smith,US_Enterprise_268,Enterprise,US,2016-11-09,250012,Lead,25001,FALSE,FALSE,FALSE
2016-09-23,Jennifer Weidman,US_Enterprise_867,Enterprise,US,2017-01-16,570794,Lead,57079,FALSE,FALSE,FALSE
2016-09-23,David King,EMEA_SMB_1244,SMB,EMEA,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,Anne Smith,US_Enterprise_376,Enterprise,US,2016-12-14,599582,Prospect,119916,FALSE,FALSE,FALSE
2016-09-23,Jennifer Weidman,US_SMB_2081,SMB,US,2016-10-19,100283,Prospect,20057,FALSE,FALSE,FALSE
2016-09-23,Gerri Hinds,US_Enterprise_783,Enterprise,US,2016-11-08,446880,Lead,44688,FALSE,FALSE,FALSE
2016-09-23,David King,EMEA_SMB_637,SMB,EMEA,2016-11-03,155919,Lead,15592,FALSE,FALSE,FALSE
2016-09-23,Victor Burk,EMEA_Enterprise_679,Enterprise,EMEA,2016-11-23,470007,Prospect,94001,FALSE,FALSE,FALSE
2016-09-23,Jennifer Weidman,US_Startup_561,Startup,US,2016-09-23,494466,Closed Won,494466,TRUE,FALSE,TRUE
2016-09-23,Gerri Hinds,US_SMB_1521,SMB,US,2016-10-26,100278,Lead,10028,FALSE,FALSE,FALSE
2016-09-23,David King,EMEA_Startup_211,Startup,EMEA,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,David King,EMEA_Enterprise_145,Enterprise,EMEA,2017-02-10,508023,Lead,50802,FALSE,TRUE,FALSE
2016-09-23,Victor Burk,EMEA_SMB_356,SMB,EMEA,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,David King,EMEA_SMB_1004,SMB,EMEA,2016-11-04,84192,Prospect,16838,FALSE,FALSE,FALSE
2016-09-23,Gerri Hinds,US_SMB_1874,SMB,US,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,Gerri Hinds,US_SMB_2977,SMB,US,2016-10-22,101693,Lead,10169,FALSE,FALSE,FALSE
2016-09-23,Gerri Hinds,US_Enterprise_1227,Enterprise,US,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,Victor Burk,EMEA_SMB_1238,SMB,EMEA,2016-11-02,111054,Lead,11105,FALSE,FALSE,FALSE
2016-09-23,Gerri Hinds,US_SMB_3222,SMB,US,2016-10-08,116398,Lead,11640,FALSE,FALSE,FALSE
2016-09-23,James Swanger,US_SMB_2019,SMB,US,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,Victor Burk,EMEA_Startup_108,Startup,EMEA,2016-11-05,612442,Lead,61244,FALSE,FALSE,FALSE
2016-09-23,James Swanger,US_SMB_844,SMB,US,2016-11-02,96016,Prospect,19203,FALSE,FALSE,FALSE
2016-09-23,Anne Smith,US_Enterprise_1303,Enterprise,US,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,Jennifer Weidman,US_SMB_1329,SMB,US,2016-11-04,100460,Lead,10046,FALSE,FALSE,FALSE
2016-09-23,Walter Landfair,APAC_Enterprise_697,Enterprise,APAC,2017-04-29,392788,Lead,39279,FALSE,TRUE,TRUE
2016-09-23,Jennifer Weidman,US_SMB_1631,SMB,US,2016-11-07,144862,Lead,14486,FALSE,FALSE,FALSE
2016-09-23,David King,EMEA_Enterprise_659,Enterprise,EMEA,2016-09-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-23,James Swanger,US_Startup_165,Startup,US,2016-10-10,618303,Lead,61830,FALSE,FALSE,FALSE
2016-09-24,David King,EMEA_SMB_416,SMB,EMEA,2016-11-30,88130,Lead,8813,FALSE,FALSE,FALSE
2016-09-24,Anne Smith,US_Startup_887,Startup,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,James Swanger,US_Startup_1155,Startup,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,David King,EMEA_Enterprise_354,Enterprise,EMEA,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,Anne Smith,US_SMB_1444,SMB,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,Jennifer Weidman,US_Startup_599,Startup,US,2016-11-01,548268,Lead,54827,FALSE,FALSE,FALSE
2016-09-24,Jennifer Weidman,US_SMB_835,SMB,US,2016-10-23,116914,Lead,11691,FALSE,FALSE,FALSE
2016-09-24,Walter Landfair,APAC_Enterprise_369,Enterprise,APAC,2017-02-15,401253,Lead,40125,FALSE,FALSE,FALSE
2016-09-24,Walter Landfair,APAC_Enterprise_396,Enterprise,APAC,2017-04-01,312806,Prospect,62561,FALSE,TRUE,FALSE
2016-09-24,David King,EMEA_SMB_837,SMB,EMEA,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,Anne Smith,US_Enterprise_1484,Enterprise,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,David King,EMEA_Enterprise_579,Enterprise,EMEA,2017-01-15,571706,Lead,57171,FALSE,FALSE,FALSE
2016-09-24,Walter Landfair,APAC_SMB_274,SMB,APAC,2016-11-10,66752,Contracting,53401,FALSE,FALSE,FALSE
2016-09-24,Walter Landfair,APAC_Enterprise_731,Enterprise,APAC,2017-05-20,337927,Lead,33793,FALSE,TRUE,TRUE
2016-09-24,Jennifer Weidman,US_Startup_684,Startup,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,Victor Burk,EMEA_Startup_167,Startup,EMEA,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,James Swanger,US_SMB_209,SMB,US,2016-11-07,73047,Lead,7305,FALSE,FALSE,FALSE
2016-09-24,Walter Landfair,APAC_SMB_303,SMB,APAC,2016-09-24,53506,Closed Won,53506,TRUE,FALSE,TRUE
2016-09-24,Anne Smith,US_Startup_69,Startup,US,2016-10-18,497079,Qualified,248540,FALSE,FALSE,TRUE
2016-09-24,Anne Smith,US_Enterprise_635,Enterprise,US,2016-12-07,500284,Lead,50028,FALSE,FALSE,FALSE
2016-09-24,Jennifer Weidman,US_Startup_170,Startup,US,2016-09-24,400426,Closed Won,400426,TRUE,FALSE,TRUE
2016-09-24,Anne Smith,US_SMB_2876,SMB,US,2016-11-06,104518,Lead,10452,FALSE,TRUE,FALSE
2016-09-24,Gerri Hinds,US_SMB_734,SMB,US,2016-09-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-24,Jennifer Weidman,US_Enterprise_1048,Enterprise,US,2016-11-14,416137,Prospect,83227,FALSE,FALSE,TRUE
2016-09-24,James Swanger,US_SMB_1360,SMB,US,2016-10-18,87958,Lead,8796,FALSE,FALSE,FALSE
2016-09-24,Jennifer Weidman,US_Startup_405,Startup,US,2016-10-27,555763,Lead,55576,FALSE,FALSE,FALSE
2016-09-24,James Swanger,US_Enterprise_313,Enterprise,US,2016-12-13,413448,Lead,41345,FALSE,FALSE,FALSE
2016-09-24,Anne Smith,US_SMB_335,SMB,US,2016-10-27,128776,Lead,12878,FALSE,FALSE,FALSE
2016-09-24,David King,EMEA_Enterprise_835,Enterprise,EMEA,2017-01-21,494545,Lead,49455,FALSE,FALSE,FALSE
2016-09-24,James Swanger,US_Enterprise_176,Enterprise,US,2016-11-05,338252,Contracting,270602,FALSE,FALSE,FALSE
2016-09-24,Gerri Hinds,US_SMB_1833,SMB,US,2016-10-15,94069,Qualified,47035,FALSE,FALSE,FALSE
2016-09-24,James Swanger,US_SMB_507,SMB,US,2016-10-22,127263,Lead,12726,FALSE,FALSE,FALSE
2016-09-24,Gerri Hinds,US_SMB_1500,SMB,US,2016-11-12,140242,Lead,14024,FALSE,FALSE,FALSE
2016-09-25,James Swanger,US_Startup_716,Startup,US,2016-10-17,528525,Lead,52852,FALSE,FALSE,FALSE
2016-09-25,Jennifer Weidman,US_SMB_175,SMB,US,2016-10-31,111534,Prospect,22307,FALSE,FALSE,FALSE
2016-09-25,Victor Burk,EMEA_SMB_270,SMB,EMEA,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,David King,EMEA_SMB_1194,SMB,EMEA,2016-10-07,94339,Lead,9434,FALSE,FALSE,FALSE
2016-09-25,Victor Burk,EMEA_Enterprise_714,Enterprise,EMEA,2017-01-01,529285,Lead,52928,FALSE,FALSE,FALSE
2016-09-25,Gerri Hinds,US_Startup_14,Startup,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Gerri Hinds,US_SMB_2453,SMB,US,2016-10-31,106816,Lead,10682,FALSE,FALSE,FALSE
2016-09-25,Anne Smith,US_SMB_151,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Anne Smith,US_SMB_375,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Gerri Hinds,US_SMB_302,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Walter Landfair,APAC_Startup_21,Startup,APAC,2016-10-30,564775,Qualified,282388,FALSE,FALSE,FALSE
2016-09-25,Walter Landfair,APAC_SMB_391,SMB,APAC,2016-10-31,64163,Qualified,32081,FALSE,FALSE,FALSE
2016-09-25,David King,EMEA_Enterprise_188,Enterprise,EMEA,2017-02-21,460338,Lead,46034,FALSE,TRUE,TRUE
2016-09-25,David King,EMEA_SMB_1312,SMB,EMEA,2016-10-19,92193,Lead,9219,FALSE,FALSE,FALSE
2016-09-25,Walter Landfair,APAC_Enterprise_698,Enterprise,APAC,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Anne Smith,US_SMB_3271,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Anne Smith,US_SMB_1999,SMB,US,2016-10-27,116170,Lead,11617,FALSE,FALSE,FALSE
2016-09-25,Victor Burk,EMEA_SMB_1020,SMB,EMEA,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,James Swanger,US_SMB_1238,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Gerri Hinds,US_Enterprise_125,Enterprise,US,2016-12-20,450954,Lead,45095,FALSE,TRUE,FALSE
2016-09-25,David King,EMEA_SMB_735,SMB,EMEA,2016-10-21,90496,Prospect,18099,FALSE,FALSE,FALSE
2016-09-25,David King,EMEA_SMB_476,SMB,EMEA,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Walter Landfair,APAC_Enterprise_246,Enterprise,APAC,2017-01-26,478896,Qualified,239448,FALSE,TRUE,FALSE
2016-09-25,Anne Smith,US_Startup_1033,Startup,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Anne Smith,US_SMB_3254,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Gerri Hinds,US_SMB_2963,SMB,US,2016-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2016-09-25,Jennifer Weidman,US_SMB_2910,SMB,US,2016-10-18,88041,Qualified,44020,FALSE,FALSE,TRUE
2016-09-25,Gerri Hinds,US_Startup_105,Startup,US,2016-10-22,697533,Prospect,139507,FALSE,FALSE,FALSE
2016-09-25,Walter Landfair,APAC_Startup_75,Startup,APAC,2016-10-14,592728,Contracting,474182,FALSE,FALSE,FALSE
2016-09-25,Walter Landfair,APAC_Startup_42,Startup,APAC,2016-11-28,720086,Lead,72009,FALSE,FALSE,FALSE
2016-09-25,James Swanger,US_Enterprise_1125,Enterprise,US,2016-12-10,408781,Lead,40878,FALSE,FALSE,FALSE
2016-09-26,Walter Landfair,APAC_SMB_135,SMB,APAC,2016-11-20,60627,Qualified,30313,FALSE,FALSE,FALSE
2016-09-26,David King,EMEA_SMB_1120,SMB,EMEA,2016-09-26,0,Closed Lost,0,TRUE,FALSE,TRUE
